yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
41062024,4106,2024,GA1400000,GA1400000,,N,N,,I,TREUTLEN,TREUTLEN CO SO SOPERTON,Treutlen,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,3443,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,,,2018-01-01,2019-10-01,2019-10-01,2020-02-01,2020-02-01,2020-02-01,N,TREUTLEN,Not Specified,Y,Y,Y
41072024,4107,2024,GA1400100,GA1400100,,N,N,,I,SOPERTON,SOPERTON,Soperton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2906,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,0,1,1,1.7,2.1,2018-01-01,2022-01-01,2022-07-01,2022-07-01,2022-07-01,2024-01-01,N,TREUTLEN,Not Specified,Y,Y,Y
41082024,4108,2024,GA1410000,GA1410000,,N,N,,I,TROUP,TROUP CO SO LA GRANGE,Troup,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,32884,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,71,35,106,13,32,45,2.6,4.6,2018-01-01,2019-10-01,2021-11-01,2021-11-01,2021-11-01,,N,TROUP,Not Specified,Y,Y,Y
41092024,4109,2024,GA1410100,GA1410100,,N,N,,I,HOGANSVILLE,HOGANSVILLE PD,Hogansville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3227,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,17,1,18,2,5,7,5.9,7.7,2018-01-01,2019-11-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,TROUP,Not Specified,Y,Y,Y
41102024,4110,2024,GA1410200,GA1410200,,N,N,,I,LAGRANGE,LA GRANGE PD,LaGrange,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,32833,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,75,6,81,16,15,31,2.8,3.4,2018-01-01,2018-01-01,2018-01-01,2020-09-01,2020-09-01,,N,TROUP,Not Specified,Y,Y,Y
41132024,4113,2024,GA1420000,GA1420000,,N,N,,I,TURNER,TURNER CO SO ASHBURN,Turner,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,4009,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,21,9,30,3,19,22,6.0,13.0,2018-01-01,2019-12-01,2019-12-01,2021-02-01,2021-02-01,2021-02-01,N,TURNER,Not Specified,Y,Y,Y
41162024,4116,2024,GA1430000,GA1430000,,N,N,,I,TWIGGS,TWIGGS CO SO JEFFERSONVILLE,Twiggs,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,7620,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,27,8,35,1,23,24,3.7,7.7,2018-01-01,2019-08-01,2019-08-01,2020-07-01,2019-11-01,2020-05-01,N,TWIGGS,"Macon-Bibb County, GA",Y,Y,Y
41212024,4121,2024,GA1440000,GA1440000,,N,N,,I,UNION,UNION CO SO BLAIRSVILLE,Union,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,27215,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,59,19,78,5,12,17,2.4,3.5,2018-01-01,2019-06-01,2019-06-01,2020-11-01,2020-11-01,2020-11-01,N,UNION,Not Specified,Y,Y,Y
41222024,4122,2024,GA1440100,GA1440100,,N,N,,I,BLAIRSVILLE,BLAIRSVILLE PD,Blairsville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,850,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,0,7,0,1,1,8.2,9.4,2018-01-01,2019-10-01,2019-10-01,2020-02-01,2020-01-01,2025-03-01,N,UNION,Not Specified,Y,Y,Y
41232024,4123,2024,GA1450000,GA1450000,,N,N,,I,UPSON,UPSON CO SO THOMASTON,Upson,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,18668,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,38,6,44,4,17,21,2.2,3.5,2018-01-01,2022-10-01,2023-04-01,2023-04-01,2023-12-01,2023-12-01,N,UPSON,Not Specified,Y,Y,Y
41242024,4124,2024,GA1450100,GA1450100,,N,N,,I,THOMASTON,THOMASTON PD,Thomaston,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,9893,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,23,0,23,5,2,7,2.8,3.0,2018-01-01,2019-08-01,2021-05-01,2021-05-01,2021-05-01,2021-05-01,N,UPSON,Not Specified,Y,Y,Y
41282024,4128,2024,GA1460300,GA1460300,,N,N,,I,LOOKOUT MOUNTAIN,LOOKOUT MOUNTAIN PD,Lookout Mountain,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1680,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,0,8,0,0,0,4.8,4.8,2018-01-01,2019-10-01,2019-10-01,2021-08-01,2021-08-01,2021-11-01,N,WALKER,"Chattanooga, TN-GA",Y,Y,Y
41292024,4129,2024,GA1460400,GA1460400,,N,N,,I,CHICKAMAUGA,CHICKAMAUGA PD,Chickamauga,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3106,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,0,0,0,2.3,2.3,2018-01-01,2020-01-01,2021-05-01,2021-05-01,2021-05-01,2021-05-01,N,WALKER,"Chattanooga, TN-GA",Y,Y,Y
41322024,4132,2024,GA1470000,GA1470000,,N,N,,I,WALTON,WALTON CO SO MONROE,Walton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,75292,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,141,5,146,28,24,52,2.2,2.6,2018-01-01,2019-08-01,2019-08-01,2020-01-01,2020-01-01,2020-02-01,N,WALTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
41332024,4133,2024,GA1470100,GA1470100,,N,N,,I,MONROE,MONROE PD,Monroe,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,16241,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,51,0,51,8,2,10,3.6,3.8,2018-01-01,2019-02-01,2019-02-01,2019-06-01,2019-06-01,2019-06-01,N,WALTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
41342024,4134,2024,GA1470200,GA1470200,,N,N,,I,LOGANVILLE,LOGANVILLE PD,Loganville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,17366,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,26,1,27,4,5,9,1.7,2.1,2018-01-01,2019-10-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,"GWINNETT, WALTON","Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
41352024,4135,2024,GA1470300,GA1470300,,N,N,,I,SOCIAL CIRCLE,SOCIAL CIRCLE POLICE DEPARTMENT,Social Circle,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,5442,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,3,1,4,2.8,2.9,2018-01-01,2019-04-01,2019-04-01,2020-05-01,2020-05-01,2020-05-01,N,"NEWTON, WALTON","Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
41372024,4137,2024,GA1480000,GA1480000,,N,N,,I,WARE,WARE CO SO WAYCROSS,Ware,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,22770,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,38,24,62,5,38,43,1.9,4.6,2018-01-01,2019-10-01,2019-10-01,2020-01-01,2020-01-01,2020-01-01,N,WARE,Not Specified,Y,Y,Y
41382024,4138,2024,GA1480100,GA1480100,,N,N,,I,WAYCROSS,WAYCROSS PD,Waycross,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,13644,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,42,2,44,7,11,18,3.6,4.5,2018-01-01,2019-06-01,2019-06-01,2020-08-01,2020-05-01,2020-10-01,N,"PIERCE, WARE",Not Specified,Y,Y,Y
41452024,4145,2024,GA1500100,GA1500100,,N,N,,I,SANDERSVILLE,SANDERSVILLE PD,Sandersville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,5456,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,15,0,15,2,2,4,3.1,3.5,2018-01-01,2019-06-01,2019-06-01,2020-02-01,2020-02-01,2020-02-01,N,WASHINGTON,Not Specified,Y,Y,Y
41472024,4147,2024,GA1500300,GA1500300,,N,N,,I,DAVISBORO,DAVISBORO PD,Davisboro,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1976,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2018-01-01,2019-10-01,2019-10-01,,,,N,WASHINGTON,Not Specified,Y,Y,Y
41512024,4151,2024,GA1510000,GA1510000,,N,N,,I,WAYNE,WAYNE CO SO JESUP,Wayne,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,20964,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,43,17,60,7,23,30,2.4,4.3,2018-01-01,2019-10-01,2022-09-01,2022-09-01,2022-09-01,2022-09-01,N,WAYNE,Not Specified,Y,Y,Y
41552024,4155,2024,GA1520000,GA1520000,,N,N,,I,WEBSTER,WEBSTER CO SO PRESTON,Webster,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,2342,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,5,0,5,1,0,1,2.6,2.6,2018-01-01,2019-07-01,2019-07-01,,,,N,WEBSTER,Not Specified,Y,Y,Y
41572024,4157,2024,GA1530000,GA1530000,,N,N,,I,WHEELER,WHEELER CO SO ALAMO,Wheeler,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,4280,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,,,2018-01-01,2019-11-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,WHEELER,Not Specified,Y,Y,Y
41582024,4158,2024,GA1530100,GA1530100,,N,N,,I,ALAMO,ALAMO PD,Alamo,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2718,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2018-01-01,2019-07-01,2019-07-01,2019-12-01,2019-12-01,2019-12-01,N,WHEELER,Not Specified,Y,Y,Y
41602024,4160,2024,GA1540000,GA1540000,,N,N,,I,WHITE,WHITE CO SO CLEVELAND,White,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,25296,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,42,20,62,7,14,21,1.9,3.3,2018-01-01,2018-01-01,2018-01-01,2019-08-01,2019-08-01,2019-08-01,N,WHITE,Not Specified,Y,Y,Y
41612024,4161,2024,GA1540100,GA1540100,,N,N,,I,CLEVELAND,CLEVELAND PD,Cleveland,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3546,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,0,14,2,1,3,4.5,4.8,2018-01-01,2019-09-01,2019-09-01,2019-10-01,2019-10-01,2019-10-01,N,WHITE,Not Specified,Y,Y,Y
41622024,4162,2024,GA1540200,GA1540200,,N,N,,I,HELEN,HELEN PD,Helen,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,623,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,1,8,4,1,5,17.7,20.9,2018-01-01,2019-10-01,2019-10-01,2020-03-01,2020-03-01,2020-03-01,N,WHITE,Not Specified,Y,Y,Y
41632024,4163,2024,GA1550000,GA1550000,,N,N,,I,WHITFIELD,WHITFIELD CO SO DALTON,Whitfield,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,65865,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,N,,,,,,,,,2018-01-01,2019-06-01,2019-06-01,2020-02-01,2020-02-01,2020-02-01,N,WHITFIELD,"Dalton, GA",Y,Y,Y
41642024,4164,2024,GA1550100,GA1550100,,N,N,,I,DALTON,DALTON PD,Dalton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,34537,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,74,1,75,6,10,16,2.3,2.6,2018-01-01,2020-11-01,2020-11-01,2020-12-01,2020-12-01,2020-12-01,N,WHITFIELD,"Dalton, GA",Y,Y,Y
41652024,4165,2024,GA1550200,GA1550200,,N,N,,I,TUNNEL HILL,TUNNEL HILL PD,Tunnel Hill,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,982,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2018-01-01,2020-02-01,2020-02-01,2022-01-01,2022-01-01,2022-01-01,N,WHITFIELD,"Dalton, GA",Y,Y,Y
41672024,4167,2024,GA1550500,GA1550500,,N,N,,I,DALTON STATE COLLEGE,DALTON COLLEGE SECURITY POLICE DALTON,Dalton State College,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,3,3,6,0,0,2018-01-01,2020-02-01,2020-02-01,,2021-07-01,2021-07-01,N,WHITFIELD,"Dalton, GA",Y,Y,Y
41702024,4170,2024,GA1560000,GA1560000,,N,N,,I,WILCOX,WILCOX CO SO ABBEVILLE,Wilcox,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,4349,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,13,2,15,1,4,5,3.2,4.6,2018-01-01,2019-10-01,2019-10-01,2019-12-01,2019-12-01,2019-12-01,N,WILCOX,Not Specified,Y,Y,Y
41712024,4171,2024,GA1560100,GA1560100,,N,N,,I,ABBEVILLE,ABBEVILLE PD,Abbeville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2881,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,1,1,2,2.4,2.8,2018-01-01,2018-12-01,2018-12-01,2019-06-01,2019-06-01,2019-06-01,N,WILCOX,Not Specified,Y,Y,Y
41742024,4174,2024,GA1570000,GA1570000,,N,N,,I,WILKES,WILKES CO SO WASHINGTON,Wilkes,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,9548,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,26,0,26,3,2,5,3.0,3.2,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2019-12-01,N,WILKES,Not Specified,Y,Y,Y
41842024,4184,2024,GA1590000,GA1590000,,N,N,,I,WORTH,WORTH CO SO SYLVESTER,Worth,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,13623,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,21,4,25,6,5,11,2.0,2.6,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2019-11-01,N,WORTH,"Albany, GA",Y,Y,Y
41852024,4185,2024,GA1590100,GA1590100,,N,N,,I,SYLVESTER,SYLVESTER PD,Sylvester,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,5379,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,16,0,16,1,3,4,3.2,3.7,2018-01-01,2019-09-01,2019-09-01,2020-10-01,2020-10-01,2020-10-01,N,WORTH,"Albany, GA",Y,Y,Y
41872024,4187,2024,GA1590300,GA1590300,,N,N,,I,WARWICK,WARWICK PD,Warwick,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,489,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,1,2,3,4.1,8.2,2018-01-01,2019-03-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,WORTH,"Albany, GA",Y,Y,Y
41892024,4189,2024,GAAPD0000,GAAPD0000,,N,N,,I,ATLANTA,ATLANTA POLICE DEPARTMENT,Atlanta,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,517123,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,4,1B,"Cities from 500,000 thru 999,999",1,"All cities 250,000 or over",Y,4,,Y,1284,115,1399,339,414,753,3.1,4.2,2018-01-01,2020-10-01,2020-10-01,2021-02-01,2021-02-01,2021-02-01,N,"DEKALB, FULTON","Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
231722024,23172,2024,GA0430900,GA0430900,,N,N,,I,SOUTHERN  REGIONAL TECHICAL COLLEGE,BAINBRIDGE COLLEGE,Southern Regional Technical College,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,1,5,1,1,2,0,0,2018-01-01,2019-05-01,2019-05-01,,2025-03-01,2025-03-01,N,DECATUR,Not Specified,Y,Y,Y
233032024,23303,2024,GA0671800,GA0671800,,N,N,,I,GWINNETT TECHNICAL COL,GWINNETT TECHNICAL COL,Gwinnett Technical College,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,1,2,3,0,0,2018-01-01,2019-10-01,2019-10-01,,,,N,GWINNETT,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
233082024,23308,2024,GA1212100,GA1212100,,N,N,,I,AUGUSTA TECHNICAL COLLEG,AUGUSTA TECHNICAL COLLEG,Augusta Technical College,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,1,3,2,1,3,0,0,2018-01-01,2019-12-01,2019-12-01,2020-10-01,2020-10-01,2021-08-01,N,RICHMOND,"Augusta-Richmond County, GA-SC",Y,Y,Y
235012024,23501,2024,GA0447200,GA0447200,,N,N,,I,BROOKHAVEN,BROOKHAVEN,Brookhaven,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,58329,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,77,2,79,16,14,30,1.6,1.9,2018-01-01,2019-10-01,2019-10-01,2020-02-01,2020-02-01,2020-02-01,N,DEKALB,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
253242024,25324,2024,GA0081000,GA0081000,,N,N,,I,CHATTAHOOCHEE TECH COLLE,,Chattahoochee Technical College,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,0,8,3,1,4,0,0,2018-01-01,2019-10-01,2019-10-01,2023-09-01,2023-09-01,2023-09-01,N,BARTOW,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
258472024,25847,2024,GA0252400,GA0252400,,N,N,,I,SAVANNAH TECHNICAL COLL,,Savannah Technical College,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,11,2,13,0,0,0,0,0,2018-01-01,2019-01-01,2019-01-01,2020-02-01,2020-02-01,2025-04-01,N,CHATHAM,"Savannah, GA",Y,Y,Y
265512024,26551,2024,GA0530700,GA0530700,,N,N,,I,EAST GEORGIA STATE COLLEGE,,East Georgia State College,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,1,5,0,2,2,0,0,2018-01-01,2024-08-01,2024-08-01,2024-08-01,2024-08-01,2024-08-01,N,EMANUEL,Not Specified,Y,Y,Y
265522024,26552,2024,GA0290900,GA0290900,,N,N,,I,ATHENS TECHNICAL COLLEGE,,Athens Technical College,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,1,1,0,0,2018-01-01,2019-01-01,2019-01-01,,,,N,CLARKE,"Athens-Clarke County, GA",Y,Y,Y
272082024,27208,2024,GA0471100,GA0471100,,N,N,,I,ALBANY TECHNICAL COLLEGE,,Albany Technical College,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,2,0,2,0,0,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2019-11-01,N,DOUGHERTY,"Albany, GA",Y,Y,Y
280142024,28014,2024,GA0370400,GA0370400,,N,N,,I,CECIL,,Cecil,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,281,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,1,1,3.6,7.1,2018-01-01,2019-10-01,2019-10-01,2020-07-01,2020-07-01,,N,COOK,Not Specified,Y,Y,Y
282342024,28234,2024,GA0607200,GA0607200,,N,N,,I,SOUTH FULTON,,South Fulton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,112441,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,145,3,148,61,33,94,1.8,2.2,2018-01-01,2019-08-01,2019-08-01,2020-03-01,2020-03-01,2020-03-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
292942024,29294,2024,GA0609900,GA0609900,,N,N,,I,ATLANTA TECHNICAL COLLEGE,,Atlanta Technical College,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,1,2,1,1,2,0,0,2018-01-01,2019-02-01,2019-02-01,2019-11-01,2019-11-01,2019-11-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
